V1,V2
ENSMUSG00000031381,5277
ENSMUSG00000025742,5634
ENSMUSG00000038791,117156
ENSMUSG00000052566,29911
ENSMUSG00000005474,93408
ENSMUSG00000027518,128602
ENSMUSG00000020241,1292
ENSMUSG00000033565,23543
ENSMUSG00000026064,7803
ENSMUSG00000049230,50804
ENSMUSG00000060371,83698
ENSMUSG00000010914,8050
ENSMUSG00000059288,9425
ENSMUSG00000059288,9085
ENSMUSG00000059288,253175
ENSMUSG00000059288,9426
ENSMUSG00000059288,203611
ENSMUSG00000020455,81559
ENSMUSG00000041992,9771
ENSMUSG00000045410,83592
ENSMUSG00000021991,55799
ENSMUSG00000073016,139596
ENSMUSG00000074817,56903
ENSMUSG00000039967,23036
ENSMUSG00000005220,10699
ENSMUSG00000031917,51388
ENSMUSG00000042428,4248
ENSMUSG00000024436,28973
ENSMUSG00000046949,4835
ENSMUSG00000038291,83891
ENSMUSG00000013155,84080
ENSMUSG00000092097,64718
ENSMUSG00000056763,79848
ENSMUSG00000000339,8634
ENSMUSG00000074622,9935
ENSMUSG00000027482,128861
ENSMUSG00000036442,57215
ENSMUSG00000020272,6793
ENSMUSG00000041712,55148
ENSMUSG00000027528,646480
ENSMUSG00000087370,100113407
ENSMUSG00000022385,51512
ENSMUSG00000036721,9753
ENSMUSG00000073640,6155
ENSMUSG00000064179,7138
ENSMUSG00000034602,23041
ENSMUSG00000028973,11194
ENSMUSG00000031652,9683
ENSMUSG00000021775,9975
ENSMUSG00000074764,80343
ENSMUSG00000042595,139231
ENSMUSG00000024758,10313
ENSMUSG00000034023,2177
ENSMUSG00000052468,5375
ENSMUSG00000037395,55758
ENSMUSG00000068220,3956
ENSMUSG00000021187,123036
ENSMUSG00000029778,117
ENSMUSG00000054400,51192
ENSMUSG00000058070,2009
ENSMUSG00000030546,5346
ENSMUSG00000055795,5478
ENSMUSG00000048756,2309
ENSMUSG00000050463,196374
ENSMUSG00000029338,118429
ENSMUSG00000036478,694
ENSMUSG00000029034,54973
ENSMUSG00000055835,162239
ENSMUSG00000035184,220108
ENSMUSG00000045665,84975
ENSMUSG00000031480,55901
ENSMUSG00000069379,5691
ENSMUSG00000027483,51297
ENSMUSG00000012609,23093
ENSMUSG00000021470,375748
ENSMUSG00000051176,132625
ENSMUSG00000027305,51103
ENSMUSG00000058672,7280
ENSMUSG00000032725,2352
ENSMUSG00000032725,2350
ENSMUSG00000036769,54521
ENSMUSG00000042622,23764
ENSMUSG00000021871,4860
ENSMUSG00000036934,388272
ENSMUSG00000090451,6139
ENSMUSG00000015396,9308
ENSMUSG00000020020,84101
ENSMUSG00000022613,55586
ENSMUSG00000050747,89870
ENSMUSG00000022404,10478
ENSMUSG00000041846,55671
ENSMUSG00000010936,55697
ENSMUSG00000053030,6691
ENSMUSG00000039109,2162
ENSMUSG00000064105,54805
ENSMUSG00000033021,29926
ENSMUSG00000034235,159195
ENSMUSG00000022615,1890
ENSMUSG00000000420,2589
ENSMUSG00000044147,382
ENSMUSG00000017679,79183
ENSMUSG00000027882,6814
ENSMUSG00000037062,51100
ENSMUSG00000021072,81542
ENSMUSG00000021678,2150
ENSMUSG00000062232,9693
ENSMUSG00000088753,677838
ENSMUSG00000042502,10421
ENSMUSG00000045281,2843
ENSMUSG00000044393,1829
ENSMUSG00000027517,140731
ENSMUSG00000024112,8912
ENSMUSG00000069189,79844
ENSMUSG00000021076,55860
ENSMUSG00000031703,81533
ENSMUSG00000001249,3249
ENSMUSG00000070544,7150
ENSMUSG00000075573,245940
ENSMUSG00000075573,100133267
ENSMUSG00000079641,6170
ENSMUSG00000039176,5428
ENSMUSG00000039004,654
ENSMUSG00000033039,85377
ENSMUSG00000044863,245936
ENSMUSG00000091449,11224
ENSMUSG00000075572,644414
ENSMUSG00000075572,100129216
ENSMUSG00000055538,219654
ENSMUSG00000025348,3679
ENSMUSG00000019235,83694
ENSMUSG00000045248,9441
ENSMUSG00000021414,222826
ENSMUSG00000024981,51703
ENSMUSG00000021661,57763
ENSMUSG00000037990,344558
ENSMUSG00000022400,9978
ENSMUSG00000026341,10096
ENSMUSG00000058600,6156
ENSMUSG00000051811,125965
ENSMUSG00000006717,55856
ENSMUSG00000034501,64430
ENSMUSG00000027737,23657
ENSMUSG00000039199,29800
ENSMUSG00000005103,9948
ENSMUSG00000025226,79176
ENSMUSG00000074678,245937
ENSMUSG00000075224,219527
ENSMUSG00000022209,10202
ENSMUSG00000027858,10100
ENSMUSG00000054763,613210
ENSMUSG00000021113,6617
ENSMUSG00000031758,124359
ENSMUSG00000028430,65083
ENSMUSG00000039865,126969
ENSMUSG00000057672,5585
ENSMUSG00000063232,256394
ENSMUSG00000055065,10521
ENSMUSG00000062210,25816
ENSMUSG00000004631,8910
ENSMUSG00000034981,25849
ENSMUSG00000032076,23705
ENSMUSG00000021051,5529
ENSMUSG00000038084,4976
ENSMUSG00000005465,9466
ENSMUSG00000003680,10629
ENSMUSG00000040462,10956
ENSMUSG00000038011,196385
ENSMUSG00000022490,5502
ENSMUSG00000063550,4928
ENSMUSG00000000325,421
ENSMUSG00000034189,83693
ENSMUSG00000033200,25823
ENSMUSG00000037896,23186
ENSMUSG00000020213,256710
ENSMUSG00000058260,327657
ENSMUSG00000048520,222235
ENSMUSG00000055707,55295
ENSMUSG00000039478,286097
ENSMUSG00000067750,80759
ENSMUSG00000067750,100129128
ENSMUSG00000048332,10186
ENSMUSG00000074207,126
ENSMUSG00000074207,124
ENSMUSG00000074207,125
ENSMUSG00000030532,374659
ENSMUSG00000031023,56672
ENSMUSG00000022112,2262
ENSMUSG00000060187,376132
ENSMUSG00000026514,149111
ENSMUSG00000031765,4490
ENSMUSG00000031765,4496
ENSMUSG00000031765,4493
ENSMUSG00000031765,4494
ENSMUSG00000031765,4489
ENSMUSG00000031765,4495
ENSMUSG00000031765,645745
ENSMUSG00000033706,10322
ENSMUSG00000079605,221504
ENSMUSG00000047747,57484
ENSMUSG00000055170,3458
ENSMUSG00000027668,55669
ENSMUSG00000026124,55997
ENSMUSG00000026124,653275
ENSMUSG00000053004,3269
ENSMUSG00000032041,114609
ENSMUSG00000064647,26791
ENSMUSG00000019763,55005
ENSMUSG00000000555,3678
ENSMUSG00000031665,6299
ENSMUSG00000025911,137872
ENSMUSG00000074872,399697
ENSMUSG00000031603,26281
ENSMUSG00000044186,137814
ENSMUSG00000025217,8945
ENSMUSG00000048142,339983
ENSMUSG00000075571,613209
ENSMUSG00000024359,3313
ENSMUSG00000043635,9508
ENSMUSG00000031729,9798
ENSMUSG00000040441,65012
ENSMUSG00000033963,115795
ENSMUSG00000046229,51282
ENSMUSG00000038679,7227
ENSMUSG00000051527,57663
ENSMUSG00000029576,55698
ENSMUSG00000062376,119032
ENSMUSG00000023169,81539
ENSMUSG00000034586,283987
ENSMUSG00000031022,56673
ENSMUSG00000020415,10744
ENSMUSG00000020415,9232
ENSMUSG00000021750,11170
ENSMUSG00000052310,27173
ENSMUSG00000034339,1475
ENSMUSG00000033446,10161
ENSMUSG00000042682,58515
ENSMUSG00000047067,285193
ENSMUSG00000025324,57194
ENSMUSG00000044250,91523
ENSMUSG00000033386,391059
ENSMUSG00000029288,258
ENSMUSG00000029843,26266
ENSMUSG00000039883,10234
ENSMUSG00000024669,921
ENSMUSG00000022414,10454
ENSMUSG00000059648,122651
ENSMUSG00000068117,150365
ENSMUSG00000046480,6330
ENSMUSG00000069324,635
ENSMUSG00000021612,348932
ENSMUSG00000052214,80207
ENSMUSG00000065904,26785
ENSMUSG00000029249,5978
ENSMUSG00000065272,26792
ENSMUSG00000040455,85015
ENSMUSG00000031635,11199
ENSMUSG00000022466,79657
ENSMUSG00000035780,79799
ENSMUSG00000047694,286451
ENSMUSG00000036840,6477
ENSMUSG00000060739,10412
ENSMUSG00000001910,112939
ENSMUSG00000036285,84273
ENSMUSG00000034653,64848
ENSMUSG00000021640,4671
ENSMUSG00000053825,8499
ENSMUSG00000029491,5158
ENSMUSG00000039901,79591
ENSMUSG00000080622,100124539
ENSMUSG00000080622,100124540
ENSMUSG00000022994,112
ENSMUSG00000000791,3594
ENSMUSG00000038542,55795
ENSMUSG00000053334,11153
ENSMUSG00000024640,29968
ENSMUSG00000035759,79738
ENSMUSG00000049439,57404
ENSMUSG00000021115,7443
ENSMUSG00000030382,10998
ENSMUSG00000027978,8492
ENSMUSG00000046718,684
ENSMUSG00000054446,1357
ENSMUSG00000018654,10320
ENSMUSG00000025876,90249
ENSMUSG00000044014,4889
ENSMUSG00000001946,90952
ENSMUSG00000028451,138724
ENSMUSG00000037762,220963
ENSMUSG00000024370,8697
ENSMUSG00000044033,285025
ENSMUSG00000025473,101
ENSMUSG00000029571,54664
ENSMUSG00000006435,9148
ENSMUSG00000028465,7094
ENSMUSG00000019464,5731
ENSMUSG00000065649,26821
ENSMUSG00000029363,5985
ENSMUSG00000063157,1447
ENSMUSG00000004264,11331
ENSMUSG00000028664,2048
ENSMUSG00000045039,1954
ENSMUSG00000043987,22897
ENSMUSG00000047514,7259
ENSMUSG00000008683,6210
ENSMUSG00000084883,317762
ENSMUSG00000092607,79005
ENSMUSG00000031904,9057
ENSMUSG00000022105,5925
ENSMUSG00000031169,64840
ENSMUSG00000038351,9905
ENSMUSG00000065287,677831
ENSMUSG00000031552,8749
ENSMUSG00000026442,23114
ENSMUSG00000040877,79446
ENSMUSG00000074735,2738
ENSMUSG00000074735,79943
ENSMUSG00000024827,2731
ENSMUSG00000029299,9429
ENSMUSG00000037933,23299
ENSMUSG00000020124,9958
ENSMUSG00000034829,115861
ENSMUSG00000022885,6480
ENSMUSG00000042628,53349
ENSMUSG00000052012,121130
ENSMUSG00000033192,54947
ENSMUSG00000025036,118980
ENSMUSG00000035845,79087
ENSMUSG00000019932,11081
ENSMUSG00000074811,79803
ENSMUSG00000070385,270
ENSMUSG00000038068,255488
ENSMUSG00000032840,79794
ENSMUSG00000021621,84240
ENSMUSG00000023106,8562
ENSMUSG00000040612,387597
ENSMUSG00000041438,84916
ENSMUSG00000003559,57412
ENSMUSG00000034826,53371
ENSMUSG00000031641,84869
ENSMUSG00000024511,5874
ENSMUSG00000078144,84290
ENSMUSG00000039878,283375
ENSMUSG00000021713,23398
ENSMUSG00000021143,23241
ENSMUSG00000054383,9240
ENSMUSG00000067369,79979
ENSMUSG00000036908,81622
ENSMUSG00000044897,254783
ENSMUSG00000075470,84920
ENSMUSG00000075470,144245
ENSMUSG00000053054,130
ENSMUSG00000006736,6302
ENSMUSG00000038302,246269
ENSMUSG00000021774,7324
ENSMUSG00000009569,57496
ENSMUSG00000023034,3164
ENSMUSG00000057789,578
ENSMUSG00000035671,65249
ENSMUSG00000025381,10330
ENSMUSG00000063796,9376
ENSMUSG00000027177,10114
ENSMUSG00000033538,838
ENSMUSG00000067873,27336
ENSMUSG00000068745,343263
ENSMUSG00000030057,7555
ENSMUSG00000028452,7415
ENSMUSG00000016619,10762
ENSMUSG00000024969,2011
ENSMUSG00000048450,4487
ENSMUSG00000032017,2900
ENSMUSG00000046876,6310
ENSMUSG00000025034,81603
ENSMUSG00000039159,7328
ENSMUSG00000043091,84790
ENSMUSG00000019943,490
ENSMUSG00000031722,3240
ENSMUSG00000031722,3250
ENSMUSG00000042655,100132916
ENSMUSG00000022455,164684
ENSMUSG00000079536,30848
ENSMUSG00000079536,246100
ENSMUSG00000079536,1485
ENSMUSG00000053490,391712
ENSMUSG00000053769,388695
ENSMUSG00000031919,146456
ENSMUSG00000041193,5322
ENSMUSG00000024771,643414
ENSMUSG00000037263,222
ENSMUSG00000000579,6993
ENSMUSG00000028601,55268
ENSMUSG00000029286,10117
ENSMUSG00000021391,401541
ENSMUSG00000013707,79626
ENSMUSG00000060878,390201
ENSMUSG00000038564,26160
ENSMUSG00000048376,2149
ENSMUSG00000024454,8841
ENSMUSG00000061882,84660
ENSMUSG00000043015,100131211
ENSMUSG00000035762,153396
ENSMUSG00000025049,6877
ENSMUSG00000057367,329
ENSMUSG00000043631,1842
ENSMUSG00000023011,23017
ENSMUSG00000000359,28954
ENSMUSG00000000957,4323
ENSMUSG00000021478,1812
ENSMUSG00000038718,5090
ENSMUSG00000031176,6990
ENSMUSG00000063672,157848
ENSMUSG00000026610,2104
ENSMUSG00000059623,125958
ENSMUSG00000028307,229
ENSMUSG00000067149,3512
ENSMUSG00000031785,9289
ENSMUSG00000029736,135935
ENSMUSG00000031791,79041
ENSMUSG00000022061,4824
ENSMUSG00000058908,5320
ENSMUSG00000005580,115
ENSMUSG00000051592,85417
ENSMUSG00000024975,27250
ENSMUSG00000038014,23196
ENSMUSG00000026565,5451
ENSMUSG00000039067,5713
ENSMUSG00000038695,126119
ENSMUSG00000029723,81628
ENSMUSG00000045519,197320
ENSMUSG00000067522,219982
ENSMUSG00000028559,114883
ENSMUSG00000029254,26228
ENSMUSG00000002020,4053
ENSMUSG00000072825,283638
ENSMUSG00000067879,254778
ENSMUSG00000050625,79635
ENSMUSG00000024696,9404
ENSMUSG00000021759,8611
ENSMUSG00000046272,219968
ENSMUSG00000041977,9826
ENSMUSG00000030269,64419
ENSMUSG00000024327,7922
ENSMUSG00000037533,51735
ENSMUSG00000048904,4762
ENSMUSG00000029787,23080
ENSMUSG00000036912,143689
ENSMUSG00000021681,55109
ENSMUSG00000036552,55780
ENSMUSG00000040054,11176
ENSMUSG00000021278,81693
ENSMUSG00000058250,5726
ENSMUSG00000037325,55212
ENSMUSG00000057069,56605
ENSMUSG00000053399,170692
ENSMUSG00000030451,8924
ENSMUSG00000058669,26257
ENSMUSG00000028790,10657
ENSMUSG00000021508,9547
ENSMUSG00000077990,100126333
ENSMUSG00000045767,134553
ENSMUSG00000002983,5971
ENSMUSG00000078429,10106
ENSMUSG00000021963,10284
ENSMUSG00000024293,114799
ENSMUSG00000028012,10692
ENSMUSG00000022391,5905
ENSMUSG00000034460,51804
ENSMUSG00000036825,117178
ENSMUSG00000000711,5869
ENSMUSG00000038215,80817
ENSMUSG00000006369,2192
ENSMUSG00000027247,392
ENSMUSG00000028653,54802
ENSMUSG00000042476,5244
ENSMUSG00000024816,83786
ENSMUSG00000038300,113091
ENSMUSG00000033671,9857
ENSMUSG00000063785,10813
ENSMUSG00000063785,9724
ENSMUSG00000024621,1436
ENSMUSG00000041653,80339
ENSMUSG00000035818,79949
ENSMUSG00000046182,146395
ENSMUSG00000041827,8638
ENSMUSG00000042961,133584
ENSMUSG00000077756,692206
ENSMUSG00000034127,7103
ENSMUSG00000026209,23549
ENSMUSG00000029364,55884
ENSMUSG00000014773,28514
ENSMUSG00000062116,79744
ENSMUSG00000062116,374928
ENSMUSG00000031570,84513
ENSMUSG00000050089,8852
ENSMUSG00000020516,6198
ENSMUSG00000052512,89797
ENSMUSG00000034248,51312
ENSMUSG00000021758,54514
ENSMUSG00000007411,4140
ENSMUSG00000055900,51249
ENSMUSG00000051346,283377
ENSMUSG00000021816,5532
ENSMUSG00000042228,4067
ENSMUSG00000029108,5099
ENSMUSG00000049217,254786
ENSMUSG00000077698,692057
ENSMUSG00000035472,89874
ENSMUSG00000061082,10761
ENSMUSG00000022323,10247
ENSMUSG00000023484,5630
ENSMUSG00000040859,55108
ENSMUSG00000022961,6651
ENSMUSG00000077221,692108
ENSMUSG00000021432,51000
ENSMUSG00000034258,55640
ENSMUSG00000051228,60506
ENSMUSG00000047977,405754
ENSMUSG00000038676,7349
ENSMUSG00000027803,25937
ENSMUSG00000025658,22866
ENSMUSG00000021538,3578
ENSMUSG00000073422,7923
ENSMUSG00000021497,79770
ENSMUSG00000021362,9247
ENSMUSG00000025727,146325
ENSMUSG00000022313,84294
ENSMUSG00000067586,1903
ENSMUSG00000031834,5296
ENSMUSG00000032777,2975
ENSMUSG00000007836,10949
ENSMUSG00000024795,9585
ENSMUSG00000019558,6535
ENSMUSG00000055235,349136
ENSMUSG00000020717,5175
ENSMUSG00000027344,161835
ENSMUSG00000064585,677837
ENSMUSG00000030091,23225
ENSMUSG00000069089,1022
ENSMUSG00000026311,51665
ENSMUSG00000024869,254552
ENSMUSG00000090112,257218
ENSMUSG00000020536,3996
ENSMUSG00000015709,9915
ENSMUSG00000021366,3096
ENSMUSG00000034987,3274
ENSMUSG00000004948,7784
ENSMUSG00000004948,22932
ENSMUSG00000068877,8991
ENSMUSG00000073967,390038
ENSMUSG00000023132,3001
ENSMUSG00000020864,91369
ENSMUSG00000025001,3070
ENSMUSG00000047225,120793
ENSMUSG00000052353,57214
ENSMUSG00000028842,192669
ENSMUSG00000071660,283237
ENSMUSG00000033697,80728
ENSMUSG00000029313,4299
ENSMUSG00000036167,51535
ENSMUSG00000015341,51125
ENSMUSG00000020261,206358
ENSMUSG00000044206,11326
ENSMUSG00000021556,51280
ENSMUSG00000010911,51074
ENSMUSG00000041362,57698
ENSMUSG00000021782,9231
ENSMUSG00000059810,5998
ENSMUSG00000026568,25874
ENSMUSG00000054256,4440
ENSMUSG00000044951,340156
ENSMUSG00000048897,374655
ENSMUSG00000041420,56917
ENSMUSG00000040133,11245
ENSMUSG00000025746,3569
ENSMUSG00000036907,165257
ENSMUSG00000031668,9451
ENSMUSG00000023443,80712
ENSMUSG00000024639,2776
ENSMUSG00000035585,79042
ENSMUSG00000022602,23237
ENSMUSG00000031375,633
ENSMUSG00000024780,55664
ENSMUSG00000058290,9700
ENSMUSG00000053693,22983
ENSMUSG00000028863,64769
ENSMUSG00000021038,63894
ENSMUSG00000053931,1266
ENSMUSG00000005354,25828
ENSMUSG00000028226,4325
ENSMUSG00000065281,9301
ENSMUSG00000031659,113
ENSMUSG00000058886,10522
ENSMUSG00000046572,85460
ENSMUSG00000019945,219621
ENSMUSG00000031537,3551
ENSMUSG00000065280,9300
ENSMUSG00000020460,6233
ENSMUSG00000031438,79589
ENSMUSG00000047342,729288
ENSMUSG00000047342,57335
ENSMUSG00000046613,90113
ENSMUSG00000022453,4668
ENSMUSG00000048832,55048
ENSMUSG00000004317,1184
ENSMUSG00000030606,145864
ENSMUSG00000071573,55328
ENSMUSG00000079555,79441
ENSMUSG00000047832,55038
ENSMUSG00000069895,342371
ENSMUSG00000050856,521
ENSMUSG00000042572,55585
ENSMUSG00000024737,51296
ENSMUSG00000025155,64118
ENSMUSG00000025078,374354
ENSMUSG00000035493,7045
ENSMUSG00000038156,10418
ENSMUSG00000053158,2242
ENSMUSG00000021134,6430
ENSMUSG00000047423,83638
ENSMUSG00000026390,8685
ENSMUSG00000031574,6770
ENSMUSG00000021772,28512
ENSMUSG00000025666,83604
ENSMUSG00000072919,122945
ENSMUSG00000051934,65244
ENSMUSG00000020848,8447
ENSMUSG00000034863,57719
ENSMUSG00000046269,389856
ENSMUSG00000024697,9630
ENSMUSG00000078153,5721
ENSMUSG00000021379,3400
ENSMUSG00000037525,144233
ENSMUSG00000025323,6671
ENSMUSG00000039585,4649
ENSMUSG00000043144,363
ENSMUSG00000039048,55572
ENSMUSG00000025369,6601
ENSMUSG00000048003,378807
ENSMUSG00000050232,2833
ENSMUSG00000029167,10891
ENSMUSG00000025091,5408
ENSMUSG00000038175,29116
ENSMUSG00000023013,359
ENSMUSG00000002308,51293
ENSMUSG00000030733,25970
ENSMUSG00000030058,22820
ENSMUSG00000024736,54972
ENSMUSG00000073898,341276
ENSMUSG00000073898,144124
ENSMUSG00000032776,55784
ENSMUSG00000045052,2834
ENSMUSG00000022519,6345
ENSMUSG00000061387,81341
ENSMUSG00000060499,140801
ENSMUSG00000021003,2581
ENSMUSG00000063362,440138
ENSMUSG00000042002,121643
ENSMUSG00000015671,5683
ENSMUSG00000056553,5799
ENSMUSG00000020521,51136
ENSMUSG00000042436,4239
ENSMUSG00000003051,1999
ENSMUSG00000037353,25875
ENSMUSG00000066224,138715
ENSMUSG00000090841,4637
ENSMUSG00000024897,320
ENSMUSG00000042626,6464
ENSMUSG00000047766,54839
ENSMUSG00000032846,57688
ENSMUSG00000037148,79658
ENSMUSG00000035596,79143
ENSMUSG00000059862,441639
ENSMUSG00000023084,149499
ENSMUSG00000037603,55270
ENSMUSG00000031548,6422
ENSMUSG00000029672,10447
ENSMUSG00000073400,10107
ENSMUSG00000021037,10598
ENSMUSG00000003812,1777
ENSMUSG00000055612,83879
ENSMUSG00000054277,26286
ENSMUSG00000032110,56
ENSMUSG00000006442,6723
ENSMUSG00000031839,3281
ENSMUSG00000025359,6490
ENSMUSG00000021390,4969
ENSMUSG00000030894,1200
ENSMUSG00000039131,54810
ENSMUSG00000053559,57228
ENSMUSG00000024812,9414
ENSMUSG00000020461,130162
ENSMUSG00000049858,6821
ENSMUSG00000015879,27146
ENSMUSG00000032042,6734
ENSMUSG00000062044,114783
ENSMUSG00000037470,56886
ENSMUSG00000035517,23424
ENSMUSG00000060105,387748
ENSMUSG00000036902,81831
ENSMUSG00000024800,10556
ENSMUSG00000030751,5682
ENSMUSG00000042751,23057
ENSMUSG00000030987,6786
ENSMUSG00000012405,6138
ENSMUSG00000024073,57448
ENSMUSG00000031740,4313
ENSMUSG00000034057,196446
ENSMUSG00000021009,11099
ENSMUSG00000031398,55558
ENSMUSG00000069835,112483
ENSMUSG00000060510,729648
ENSMUSG00000060510,93134
ENSMUSG00000060510,54811
ENSMUSG00000051864,25771
ENSMUSG00000036572,65109
ENSMUSG00000044025,390323
ENSMUSG00000028447,11258
ENSMUSG00000065685,100873745
ENSMUSG00000065685,100873747
ENSMUSG00000031813,93343
ENSMUSG00000029776,11112
ENSMUSG00000021301,23072
ENSMUSG00000028072,4914
ENSMUSG00000031173,5009
ENSMUSG00000040891,3171
ENSMUSG00000036114,138716
ENSMUSG00000073399,135644
ENSMUSG00000041702,55727
ENSMUSG00000031849,1311
ENSMUSG00000021395,10927
ENSMUSG00000079428,56849
ENSMUSG00000021102,51218
ENSMUSG00000003039,26017
ENSMUSG00000033491,167681
ENSMUSG00000028886,2140
ENSMUSG00000038886,4122
ENSMUSG00000039270,1955
ENSMUSG00000021707,200895
ENSMUSG00000021707,1719
ENSMUSG00000033499,23185
ENSMUSG00000068113,26136
ENSMUSG00000040043,5939
ENSMUSG00000046434,3178
ENSMUSG00000052217,3047
ENSMUSG00000052217,3048
ENSMUSG00000024992,5146
ENSMUSG00000066279,57053
ENSMUSG00000047731,54838
ENSMUSG00000033377,54873
ENSMUSG00000037568,79805
ENSMUSG00000001627,3475
ENSMUSG00000042426,54505
ENSMUSG00000034024,10576
ENSMUSG00000070366,196051
ENSMUSG00000028551,1031
ENSMUSG00000038872,463
ENSMUSG00000018865,25830
ENSMUSG00000032423,10492
ENSMUSG00000004328,64344
ENSMUSG00000034686,80758
ENSMUSG00000048796,284613
ENSMUSG00000052187,3046
ENSMUSG00000039458,54545
ENSMUSG00000029830,136306
ENSMUSG00000041341,55102
ENSMUSG00000021650,79810
ENSMUSG00000026072,3554
ENSMUSG00000019929,1634
ENSMUSG00000031328,2316
ENSMUSG00000002812,2314
ENSMUSG00000042506,23326
ENSMUSG00000037916,4723
ENSMUSG00000041324,3624
ENSMUSG00000037098,9727
ENSMUSG00000033054,4863
ENSMUSG00000065919,100873765
ENSMUSG00000039556,89801
ENSMUSG00000044988,114131
ENSMUSG00000035401,56946
ENSMUSG00000023272,79174
ENSMUSG00000029203,3093
ENSMUSG00000012429,136647
ENSMUSG00000040747,963
ENSMUSG00000029819,4852
ENSMUSG00000064030,84305
ENSMUSG00000053137,5600
ENSMUSG00000021646,64087
ENSMUSG00000060181,55508
ENSMUSG00000041323,122481
ENSMUSG00000026667,127933
ENSMUSG00000052085,81704
ENSMUSG00000044365,80319
ENSMUSG00000073968,55128
ENSMUSG00000005566,10155
ENSMUSG00000055137,79783
ENSMUSG00000058076,6391
ENSMUSG00000006476,26012
ENSMUSG00000039354,50485
ENSMUSG00000032015,25833
ENSMUSG00000019890,4922
ENSMUSG00000024987,1592
ENSMUSG00000052759,2848
ENSMUSG00000032000,330
ENSMUSG00000064210,196527
ENSMUSG00000021271,55778
ENSMUSG00000020315,6711
ENSMUSG00000025407,2735
ENSMUSG00000040328,285659
ENSMUSG00000040328,26693
ENSMUSG00000039062,290
ENSMUSG00000049894,403282
ENSMUSG00000031143,28952
ENSMUSG00000090121,145447
ENSMUSG00000044617,9880
ENSMUSG00000042473,54885
ENSMUSG00000061518,1329
ENSMUSG00000029735,27010
ENSMUSG00000038206,26269
ENSMUSG00000019916,5033
ENSMUSG00000025133,92105
ENSMUSG00000058200,79339
ENSMUSG00000023992,54209
ENSMUSG00000062480,39
ENSMUSG00000030403,7408
ENSMUSG00000031959,79726
ENSMUSG00000022464,55089
ENSMUSG00000024805,84333
ENSMUSG00000056972,54551
ENSMUSG00000022991,3906
ENSMUSG00000056481,57124
ENSMUSG00000045102,353497
ENSMUSG00000040219,54970
ENSMUSG00000034845,83483
ENSMUSG00000025178,55361
ENSMUSG00000033906,158866
ENSMUSG00000031891,3291
ENSMUSG00000035239,10825
ENSMUSG00000029174,23216
ENSMUSG00000025373,10193
ENSMUSG00000059974,50863
ENSMUSG00000031662,124460
ENSMUSG00000033102,8555
ENSMUSG00000036834,23007
ENSMUSG00000049573,403284
ENSMUSG00000053560,9592
ENSMUSG00000024911,9158
ENSMUSG00000023802,50508
ENSMUSG00000029047,5192
ENSMUSG00000009733,7024
ENSMUSG00000034041,4066
ENSMUSG00000050370,9023
ENSMUSG00000031068,10539
ENSMUSG00000004947,113878
ENSMUSG00000030109,6539
ENSMUSG00000054200,338557
ENSMUSG00000021219,9628
ENSMUSG00000029166,22924
ENSMUSG00000058192,147741
ENSMUSG00000021109,3091
ENSMUSG00000020130,64786
ENSMUSG00000031661,85407
ENSMUSG00000037583,8431
ENSMUSG00000025572,11322
ENSMUSG00000057388,29074
ENSMUSG00000044860,1525
ENSMUSG00000072945,92129
ENSMUSG00000015377,414918
ENSMUSG00000047686,203430
ENSMUSG00000042401,55118
ENSMUSG00000049583,2915
ENSMUSG00000048728,285676
ENSMUSG00000005533,3480
ENSMUSG00000040752,4624
ENSMUSG00000063531,9723
ENSMUSG00000055782,225
ENSMUSG00000061535,114905
ENSMUSG00000001034,5598
ENSMUSG00000068011,100129480
ENSMUSG00000056185,254122
ENSMUSG00000033624,55066
ENSMUSG00000020154,5787
ENSMUSG00000035431,6751
ENSMUSG00000022843,1181
ENSMUSG00000026395,5788
ENSMUSG00000084604,767604
ENSMUSG00000020170,10818
ENSMUSG00000022212,9362
ENSMUSG00000056870,51454
ENSMUSG00000054793,199731
ENSMUSG00000001497,5083
ENSMUSG00000004394,222068
ENSMUSG00000070337,440435
ENSMUSG00000028284,6885
ENSMUSG00000060224,84795
ENSMUSG00000030890,3611
ENSMUSG00000033065,5213
ENSMUSG00000038135,155051
ENSMUSG00000025351,967
ENSMUSG00000010830,11015
ENSMUSG00000047604,23401
ENSMUSG00000021585,831
ENSMUSG00000036022,159090
ENSMUSG00000049929,2846
ENSMUSG00000041570,23271
ENSMUSG00000042712,51186
ENSMUSG00000044294,3890
ENSMUSG00000040610,30012
ENSMUSG00000058690,54462
ENSMUSG00000025915,23678
ENSMUSG00000025915,100533105
ENSMUSG00000043259,220965
ENSMUSG00000054136,79924
ENSMUSG00000025867,10814
ENSMUSG00000035455,63979
ENSMUSG00000039521,50943
ENSMUSG00000025400,6866
ENSMUSG00000045326,163479
ENSMUSG00000047230,9075
ENSMUSG00000031672,2806
ENSMUSG00000091086,6128
ENSMUSG00000036218,29951
ENSMUSG00000038496,80704
ENSMUSG00000054280,253143
ENSMUSG00000067148,9533
ENSMUSG00000039611,84302
ENSMUSG00000033114,11046
ENSMUSG00000032311,145957
ENSMUSG00000047678,27197
ENSMUSG00000029126,27065
ENSMUSG00000049902,389766
ENSMUSG00000047631,319
ENSMUSG00000020396,4744
ENSMUSG00000021747,200844
ENSMUSG00000032589,8927
ENSMUSG00000050821,131408
